Date,Grade,Team 1,Elo_1,G_1,P_1,Sc_1,Team 2,Elo_2,G_2,P_2,Sc_2,Home,Margin,Weight,T1_win_odds,Result_T1,Result_T2
26-02-2023,League,Derry,1160,0,19,19,Kildare,1368,2,23,29,Y,1.526315789,40,43.36%,-26,26
26-02-2023,League,Wicklow,820,0,23,23,London,854,0,14,14,Y,1.642857143,40,63.05%,24,-24
26-02-2023,League,Sligo,837,0,11,11,Tyrone,948,2,15,21,Y,1.909090909,40,54.48%,-42,42
26-02-2023,League,Monaghan,610,1,19,22,Louth,481,1,15,18,Y,1.222222222,40,78.33%,11,-11
26-02-2023,League,Armagh,755,2,16,22,Mayo,924,0,21,21,Y,1.047619048,40,47.81%,22,-22
26-02-2023,League,Fermanagh,432,1,14,17,Roscommon,858,1,14,17,Y,1,40,21.91%,11,-11
11-03-2023,League,Tipperary,2019,4,23,35,Waterford,2006,0,25,25,Y,1.4,40,67.93%,18,-18
11-03-2023,League,Kildare,1394,2,20,26,Kerry,1418,0,21,21,Y,1.238095238,40,64.11%,18,-18
11-03-2023,League,Offaly,1534,1,19,22,Carlow,1363,1,12,15,Y,1.466666667,40,81.43%,11,-11
11-03-2023,League,London,830,5,16,31,Sligo,795,2,20,26,Y,1.192307692,40,70.10%,14,-14
11-03-2023,League,Tyrone,990,0,8,8,Meath,1113,2,17,23,Y,2,40,53.10%,-42,42
11-03-2023,League,Longford,380,0,18,18,Lancashire,268,0,10,10,Y,1.8,40,76.97%,17,-17
11-03-2023,League,Cavan,40,0,21,21,Leitrim,390,2,11,17,Y,1.235294118,40,28.47%,35,-35
12-03-2023,League,Clare,2064,0,22,22,Galway,2074,1,24,27,Y,1.227272727,40,65.58%,-32,32
12-03-2023,League,Westmeath,1552,1,15,18,Limerick,2355,1,27,30,Y,1.666666667,40,4.71%,-3,3
12-03-2023,League,Cork,2147,2,14,20,Wexford,1913,0,18,18,Y,1.111111111,40,85.43%,6,-6
12-03-2023,League,Antrim,1535,3,18,27,Laois,1391,1,18,21,Y,1.285714286,40,79.48%,11,-11
12-03-2023,League,Kilkenny,2108,2,25,31,Dublin,1817,1,17,20,Y,1.55,40,88.40%,7,-7
12-03-2023,League,Down,1240,0,23,23,Derry,1134,1,20,23,Y,1,40,76.48%,-11,11
12-03-2023,League,Donegal,1006,0,11,11,Wicklow,844,2,24,30,Y,2,40,80.80%,-65,65
12-03-2023,League,Roscommon,847,2,20,26,Armagh,777,0,6,6,Y,2,40,73.36%,21,-21
12-03-2023,League,Louth,470,0,19,19,Fermanagh,443,1,15,18,Y,1.055555556,40,69.32%,13,-13
12-03-2023,League,Mayo,902,5,25,40,Monaghan,621,0,13,13,Y,2,40,87.92%,10,-10
19-03-2023,League,Clare,2032,2,18,24,Cork,2153,2,18,24,Y,1,40,53.33%,-1,1
19-03-2023,League,Westmeath,1549,1,12,15,Galway,2106,4,27,39,Y,2,40,13.30%,-11,11
19-03-2023,League,Limerick,2358,2,20,26,Wexford,1907,0,15,15,Y,1.733333333,40,94.09%,4,-4
19-03-2023,League,Antrim,1546,2,16,22,Tipperary,2037,4,28,40,Y,1.818181818,40,17.22%,-13,13
19-03-2023,League,Dublin,1810,1,19,22,Laois,1380,0,20,20,Y,1.1,40,93.53%,3,-3
19-03-2023,League,Kilkenny,2115,0,18,18,Waterford,1988,0,16,16,Y,1.125,40,78.17%,10,-10
19-03-2023,League,Carlow,1352,2,21,27,Derry,1145,0,16,16,Y,1.6875,40,83.81%,11,-11
19-03-2023,League,Kerry,1400,1,20,23,Down,1229,1,19,22,Y,1.045454545,40,81.43%,8,-8
19-03-2023,League,Offaly,1545,2,17,23,Kildare,1412,0,23,23,Y,1,40,78.64%,-11,11
19-03-2023,League,Donegal,941,1,18,21,Tyrone,948,1,17,20,Y,1.05,40,65.89%,14,-14
19-03-2023,League,London,844,2,21,27,Meath,1155,2,22,28,Y,1.037037037,40,32.27%,-13,13
19-03-2023,League,Sligo,781,1,14,17,Wicklow,909,0,12,12,Y,1.416666667,40,52.53%,27,-27
25-03-2023,League,Limerick,2362,1,28,31,Tipperary,2050,0,25,25,Y,1.24,40,89.36%,5,-5
25-03-2023,League,Westmeath,1538,3,24,33,Laois,1377,1,26,29,N,1.137931034,40,67.73%,15,-15
25-03-2023,League,Offaly,1534,0,23,23,Kerry,1408,0,19,19,Y,1.210526316,40,78.09%,11,-11
25-03-2023,League,Wicklow,882,0,16,16,Donegal,955,0,17,17,Y,1.0625,40,58.77%,-25,25
25-03-2023,League,Armagh,756,2,23,29,Monaghan,611,0,16,16,Y,1.8125,40,79.55%,15,-15
25-03-2023,League,Leitrim,355,2,16,22,Longford,397,1,12,15,Y,1.466666667,40,62.18%,22,-22
26-03-2023,League,Kilkenny,2125,2,22,28,Cork,2154,0,22,22,Y,1.272727273,40,63.58%,19,-19
26-03-2023,League,London,831,1,27,30,Sligo,808,1,25,28,N,1.071428571,40,52.65%,20,-20
01-04-2023,League,Roscommon,868,2,17,23,Armagh,771,0,15,15,N,1.533333333,40,60.99%,24,-24
01-04-2023,League,Cavan,75,0,17,17,Leitrim,377,0,16,16,N,1.0625,40,19.93%,34,-34
02-04-2023,League,Offaly,1545,0,24,24,Kildare,1423,1,18,21,N,1.142857143,40,63.69%,17,-17
02-04-2023,League,Meath,1168,0,20,20,Donegal,980,0,14,14,N,1.428571429,40,70.39%,17,-17
08-04-2023,Secondary,Offaly,1562,3,19,28,Laois,1362,1,22,25,Y,1.12,50,83.37%,9,-9
08-04-2023,Secondary,Carlow,1363,5,23,38,Kildare,1406,1,19,22,Y,1.727272727,50,62.08%,33,-33
08-04-2023,Secondary,Down,1221,1,14,17,Kerry,1397,1,26,29,Y,1.705882353,50,47.01%,-40,40
09-04-2023,League,Limerick,2367,2,20,26,Kilkenny,2144,1,15,18,N,1.444444444,40,73.63%,15,-15
16-04-2023,Secondary,Kildare,1373,3,11,20,Offaly,1571,2,22,28,Y,1.4,50,44.50%,-31,31
16-04-2023,Secondary,Kerry,1437,0,21,21,Carlow,1396,0,21,21,Y,1,50,70.67%,-10,10
16-04-2023,Secondary,Laois,1353,7,24,45,Down,1181,0,14,14,Y,2,50,81.50%,18,-18
16-04-2023,Secondary,Sligo,788,2,20,26,London,851,1,20,23,Y,1.130434783,50,59.88%,23,-23
16-04-2023,Secondary,Tyrone,934,2,20,26,Derry,1134,2,20,26,Y,1,50,44.27%,3,-3
16-04-2023,Secondary,Meath,1185,2,20,26,Mayo,912,0,24,24,Y,1.083333333,50,87.52%,7,-7
16-04-2023,Secondary,Roscommon,892,0,18,18,Armagh,747,2,23,29,Y,1.611111111,50,79.55%,-64,64
16-04-2023,Secondary,Wicklow,857,4,25,37,Louth,483,0,13,13,Y,2,50,91.78%,8,-8
16-04-2023,Secondary,Donegal,963,1,21,24,Fermanagh,430,0,18,18,Y,1.333333333,50,95.87%,3,-3
16-04-2023,Secondary,Monaghan,596,1,18,21,Leitrim,343,3,12,21,Y,1,50,86.48%,-18,18
16-04-2023,Secondary,Warwickshire,299,3,15,24,Cavan,109,0,22,22,Y,1.090909091,50,82.72%,9,-9
22-04-2023,Provincial,Galway,2117,0,24,24,Wexford,1903,2,12,18,Y,1.333333333,60,84.24%,13,-13
22-04-2023,Provincial,Kilkenny,2129,0,29,29,Westmeath,1553,0,7,7,Y,2,60,96.59%,4,-4
22-04-2023,Provincial,Antrim,1533,1,19,22,Dublin,1813,1,19,22,Y,1,60,35.46%,9,-9
22-04-2023,Secondary,Carlow,1406,1,22,25,Laois,1371,1,22,25,Y,1,50,70.10%,-10,10
22-04-2023,Secondary,Offaly,1602,1,26,29,Down,1163,1,15,18,Y,1.611111111,50,93.78%,5,-5
22-04-2023,Secondary,Kerry,1427,1,17,20,Kildare,1342,0,14,14,Y,1.428571429,50,74.69%,18,-18
22-04-2023,Secondary,Mayo,905,1,17,20,Tyrone,937,2,22,28,Y,1.4,50,63.26%,-44,44
22-04-2023,Secondary,Fermanagh,427,1,14,17,Wicklow,865,1,12,15,Y,1.133333333,50,20.98%,45,-45
22-04-2023,Secondary,Louth,475,1,17,20,Roscommon,828,5,8,23,Y,1.15,50,28.19%,-16,16
22-04-2023,Secondary,Armagh,811,1,16,19,Donegal,966,3,20,29,Y,1.526315789,50,49.42%,-38,38
22-04-2023,Secondary,Cavan,100,2,16,22,Monaghan,578,0,19,19,Y,1.157894737,50,18.09%,47,-47
22-04-2023,Secondary,Leitrim,361,1,15,18,Lancashire,251,4,15,27,Y,1.5,50,76.81%,-58,58
23-04-2023,Provincial,Clare,2031,3,23,32,Tipperary,2045,5,22,37,Y,1.15625,60,65.17%,-45,45
23-04-2023,Provincial,Waterford,1978,0,19,19,Limerick,2382,1,18,21,N,1.105263158,60,13.46%,-9,9
23-04-2023,Secondary,Derry,1131,4,27,39,Sligo,811,2,13,19,Y,2,50,89.70%,10,-10
23-04-2023,Secondary,London,828,4,17,29,Meath,1192,1,24,27,Y,1.074074074,50,27.18%,39,-39
23-04-2023,Secondary,Longford,375,2,23,29,Warwickshire,308,1,9,12,Y,2,50,73.09%,27,-27
29-04-2023,Provincial,Limerick,2391,2,20,26,Clare,1986,1,24,27,Y,1.038461538,60,92.80%,-58,58
29-04-2023,Provincial,Wexford,1890,1,30,33,Antrim,1542,1,26,29,Y,1.137931034,60,90.83%,6,-6
29-04-2023,Provincial,Dublin,1804,2,23,29,Westmeath,1549,1,14,17,Y,1.705882353,60,86.59%,14,-14
29-04-2023,Secondary,Derry,1141,1,19,22,Meath,1153,1,21,24,Y,1.090909091,50,65.37%,-36,36
29-04-2023,Secondary,Armagh,773,3,8,17,Wicklow,820,3,28,37,Y,2,50,61.64%,-62,62
29-04-2023,Secondary,Cavan,147,3,29,38,Lancashire,309,5,9,24,Y,1.583333333,50,48.62%,41,-41
30-04-2023,Provincial,Kilkenny,2133,0,28,28,Galway,2130,1,25,28,Y,1,60,66.92%,-10,10
30-04-2023,Provincial,Cork,2135,0,27,27,Waterford,1969,0,18,18,Y,1.5,60,81.08%,17,-17
30-04-2023,Secondary,Mayo,861,0,21,21,London,867,2,22,28,Y,1.333333333,50,66.00%,-44,44
30-04-2023,Secondary,Tyrone,981,1,15,18,Sligo,801,0,20,20,Y,1.111111111,50,82.05%,-46,46
30-04-2023,Secondary,Louth,459,3,17,26,Fermanagh,472,3,17,26,Y,1,50,65.27%,-8,8
30-04-2023,Secondary,Roscommon,844,2,16,22,Donegal,1004,2,25,31,Y,1.409090909,50,48.85%,-34,34
30-04-2023,Secondary,Leitrim,303,0,8,8,Longford,402,0,12,12,Y,1.5,50,55.84%,-42,42
30-04-2023,Secondary,Monaghan,531,2,26,32,Warwickshire,281,1,4,7,Y,2,50,86.32%,14,-14
06-05-2023,Provincial,Cork,2152,4,19,31,Tipperary,2090,2,25,31,Y,1,60,72.64%,-14,14
06-05-2023,Provincial,Westmeath,1535,0,17,17,Galway,2140,6,33,51,Y,2,60,10.95%,-13,13
06-05-2023,Provincial,Dublin,1818,1,22,25,Wexford,1896,0,23,23,Y,1.086956522,60,58.21%,27,-27
06-05-2023,Secondary,Laois,1381,1,23,26,Kildare,1324,0,11,11,Y,2,50,72.18%,28,-28
07-05-2023,Provincial,Cork,2138,4,19,31,Tipperary,2104,2,25,31,Y,1,60,70.00%,-12,12
07-05-2023,Provincial,Westmeath,1522,0,17,17,Galway,2153,6,33,51,Y,2,60,9.84%,-12,12
07-05-2023,Provincial,Dublin,1845,1,22,25,Wexford,1869,0,23,23,Y,1.086956522,60,64.11%,23,-23
07-05-2023,Secondary,Laois,1409,1,23,26,Kildare,1296,0,11,11,Y,2,50,77.05%,23,-23
07-05-2023,Provincial,Antrim,1536,3,20,29,Kilkenny,2123,5,31,46,Y,1.586206897,60,11.79%,-11,11
07-05-2023,Secondary,Offaly,1607,1,24,27,Kerry,1445,0,16,16,Y,1.6875,50,80.80%,16,-16
07-05-2023,Secondary,Down,1158,0,28,28,Carlow,1396,6,23,41,Y,1.464285714,50,40.01%,-29,29
12-05-2023,Provincial,Waterford,1952,0,16,16,Clare,2044,2,22,28,N,1.75,60,39.56%,-42,42
12-05-2023,Secondary,Kildare,1273,3,13,22,Down,1129,1,27,30,Y,1.363636364,50,79.48%,-54,54
12-05-2023,Secondary,Carlow,1425,1,29,32,Offaly,1623,0,14,14,Y,2,50,44.50%,56,-56
12-05-2023,Secondary,Kerry,1429,0,21,21,Laois,1432,4,23,35,Y,1.666666667,50,66.31%,-55,55
12-05-2023,Secondary,Sligo,847,2,26,32,Mayo,817,1,23,26,Y,1.230769231,50,69.61%,19,-19
12-05-2023,Secondary,Meath,1189,0,28,28,Tyrone,935,0,20,20,Y,1.4,50,86.54%,9,-9
12-05-2023,Secondary,Fermanagh,480,2,17,23,Armagh,711,2,18,24,Y,1.043478261,50,40.78%,-21,21
12-05-2023,Secondary,Donegal,1038,2,19,25,Louth,451,4,7,19,Y,1.315789474,50,96.75%,2,-2
12-05-2023,Secondary,Wicklow,882,5,23,38,Roscommon,810,2,11,17,Y,2,50,73.54%,26,-26
12-05-2023,Secondary,Longford,444,2,15,21,Cavan,188,0,21,21,Y,1,50,86.64%,-18,18
13-05-2023,Secondary,London,911,4,19,31,Derry,1105,1,30,33,Y,1.064516129,50,44.95%,-24,24
13-05-2023,Secondary,Lancashire,268,3,18,27,Monaghan,545,5,19,34,N,1.259259259,50,21.83%,-14,14
13-05-2023,Secondary,Warwickshire,267,2,15,21,Leitrim,261,2,17,23,Y,1.095238095,50,67.23%,-37,37
20-05-2023,Provincial,Kilkenny,2134,0,27,27,Dublin,1868,0,21,21,Y,1.285714286,60,87.17%,10,-10
20-05-2023,Secondary,Tyrone,926,4,17,29,London,887,2,28,34,Y,1.172413793,50,70.48%,-41,41
20-05-2023,Secondary,Derry,1129,0,30,30,Mayo,798,1,11,14,Y,2,50,90.16%,10,-10
20-05-2023,Secondary,Sligo,866,0,18,18,Meath,1198,0,24,24,Y,1.333333333,50,30.19%,-20,20
20-05-2023,Secondary,Armagh,732,3,14,23,Louth,449,0,27,27,Y,1.173913043,50,88.02%,-52,52
20-05-2023,Secondary,Donegal,1040,1,18,21,Wicklow,908,2,17,23,Y,1.095238095,50,78.56%,-43,43
20-05-2023,Secondary,Roscommon,784,2,17,23,Fermanagh,459,1,18,21,Y,1.095238095,50,89.91%,6,-6
20-05-2023,Secondary,Cavan,206,2,18,24,Leitrim,298,2,19,25,Y,1.041666667,50,56.64%,-29,29
20-05-2023,Secondary,Monaghan,559,2,16,22,Longford,426,0,17,17,Y,1.294117647,50,78.64%,14,-14
20-05-2023,Secondary,Warwickshire,230,3,17,26,Lancashire,254,5,13,28,Y,1.076923077,50,64.11%,-35,35
21-05-2023,Provincial,Galway,2165,5,29,44,Antrim,1525,1,22,25,Y,1.76,60,97.44%,3,-3
21-05-2023,Provincial,Wexford,1846,2,22,28,Westmeath,1510,4,18,30,Y,1.071428571,60,90.36%,-58,58
21-05-2023,Provincial,Clare,2086,2,22,28,Cork,2126,3,18,27,Y,1.037037037,60,62.40%,23,-23
21-05-2023,Provincial,Tipperary,2116,0,25,25,Limerick,2333,0,25,25,Y,1,60,42.35%,5,-5
27-05-2023,Secondary,Carlow,1481,2,29,35,Offaly,1567,1,31,34,N,1.029411765,50,40.23%,31,-31
28-05-2023,Provincial,Westmeath,1568,1,19,22,Antrim,1522,4,14,26,Y,1.181818182,60,71.15%,-50,50
28-05-2023,Provincial,Dublin,1858,2,22,28,Galway,2168,1,25,28,Y,1,60,32.37%,11,-11
28-05-2023,Provincial,Wexford,1788,4,23,35,Kilkenny,2144,5,18,33,Y,1.060606061,60,27.92%,46,-46
28-05-2023,Provincial,Tipperary,2121,0,21,21,Waterford,1910,1,24,27,Y,1.285714286,60,84.06%,-65,65
28-05-2023,Provincial,Limerick,2328,3,25,34,Cork,2103,1,30,33,Y,1.03030303,60,84.90%,9,-9
03-06-2023,Secondary,Monaghan,573,3,22,31,Lancashire,289,3,20,29,N,1.068965517,50,78.72%,11,-11
03-06-2023,Secondary,Donegal,997,3,12,21,Wicklow,951,1,20,23,N,1.095238095,50,55.28%,-30,30
03-06-2023,Secondary,Derry,1139,1,21,24,Meath,1218,1,23,26,N,1.083333333,50,41.00%,-22,22
11-06-2023,Provincial,Galway,2157,3,23,32,Kilkenny,2098,4,21,33,N,1.03125,60,56.75%,-35,35
11-06-2023,Provincial,Limerick,2337,1,23,26,Clare,2109,1,22,25,Y,1.04,60,85.08%,9,-9
17-06-2023,All-Ireland,Carlow,1512,0,21,21,Dublin,1869,2,25,31,Y,1.476190476,80,27.82%,-33,33
17-06-2023,All-Ireland,Offaly,1536,3,18,27,Tipperary,2056,7,38,59,Y,2,80,15.40%,-25,25
24-06-2023,All-Ireland,Galway,2122,1,20,23,Tipperary,2081,1,18,21,N,1.095238095,80,54.71%,40,-40
24-06-2023,All-Ireland,Clare,2100,5,26,41,Dublin,1902,2,17,23,N,1.782608696,80,71.34%,41,-41
08-07-2023,All-Ireland,Limerick,2346,2,24,30,Galway,2162,1,18,21,N,1.428571429,80,70.00%,34,-34
09-07-2023,All-Ireland,Kilkenny,2133,1,25,28,Clare,2141,1,22,25,N,1.12,80,49.08%,46,-46
30-07-2023,All-Ireland,Limerick,2380,0,30,30,Kilkenny,2179,2,15,21,N,1.428571429,80,71.62%,32,-32
05-02-2022,League,Cork,1985,2,30,36,Clare,1984,2,21,27,Y,1.333333333,40,66.72%,18,-18
05-02-2022,League,Laois,1550,1,14,17,Tipperary,2116,0,21,21,Y,1.235294118,40,12.83%,-6,6
05-02-2022,League,Derry,1053,2,14,20,Sligo,843,1,14,17,Y,1.176470588,40,84.00%,8,-8
05-02-2022,League,Armagh,829,2,16,22,Louth,428,3,12,21,Y,1.047619048,40,92.67%,3,-3
05-02-2022,League,Fermanagh,203,1,20,23,Cavan,134,0,13,13,Y,1.769230769,40,73.27%,19,-19
06-02-2022,League,Wexford,1904,1,11,14,Limerick,2371,0,11,11,Y,1.272727273,40,18.85%,41,-41
06-02-2022,League,Galway,2076,4,22,34,Offaly,1542,0,17,17,Y,2,40,95.89%,3,-3
06-02-2022,League,Kilkenny,2048,2,15,21,Antrim,1523,3,9,18,Y,1.166666667,40,95.72%,2,-2
06-02-2022,League,Dublin,1752,0,21,21,Waterford,2018,2,15,21,Y,1,40,36.95%,5,-5
06-02-2022,League,Kildare,1158,0,15,15,Meath,1207,0,18,18,Y,1.2,40,61.42%,-29,29
06-02-2022,League,Westmeath,1468,3,15,24,Kerry,1386,1,15,18,Y,1.333333333,40,74.43%,14,-14
06-02-2022,League,Down,1337,2,10,16,Carlow,1414,1,12,15,Y,1.066666667,40,58.33%,18,-18
06-02-2022,League,Donegal,949,3,16,25,London,904,0,8,8,Y,2,40,71.05%,23,-23
06-02-2022,League,Mayo,1018,2,15,21,Wicklow,1053,2,15,21,Y,1,40,62.94%,-5,5
06-02-2022,League,Warwickshire,712,2,8,14,Monaghan,438,1,12,15,Y,1.071428571,40,87.57%,-38,38
06-02-2022,League,Roscommon,770,0,20,20,Tyrone,771,1,17,20,Y,1,40,66.51%,-7,7
06-02-2022,League,Lancashire,424,2,8,14,Leitrim,229,4,16,28,Y,2,40,83.04%,-66,66
12-02-2022,League,Limerick,2330,1,18,21,Galway,2079,0,27,27,Y,1.285714286,40,86.37%,-44,44
12-02-2022,League,Antrim,1521,2,15,21,Dublin,1757,2,19,25,Y,1.19047619,40,40.23%,-19,19
13-02-2022,League,Clare,1966,1,20,23,Wexford,1945,2,20,26,Y,1.130434783,40,68.73%,-31,31
13-02-2022,League,Offaly,1539,1,15,18,Cork,2003,4,25,37,Y,2,40,19.06%,-15,15
13-02-2022,League,Waterford,2013,7,31,52,Laois,1544,0,19,19,Y,2,40,94.53%,4,-4
13-02-2022,League,Tipperary,2122,1,19,22,Kilkenny,2050,1,18,21,Y,1.047619048,40,73.54%,11,-11
13-02-2022,League,Kerry,1372,4,18,30,Kildare,1129,2,16,22,Y,1.363636364,40,85.93%,8,-8
13-02-2022,League,Meath,1236,1,19,22,Down,1355,2,18,24,Y,1.090909091,40,53.56%,-23,23
13-02-2022,League,Carlow,1396,1,20,23,Westmeath,1482,1,14,17,Y,1.352941176,40,57.32%,23,-23
13-02-2022,League,London,881,4,11,23,Mayo,1013,1,10,13,Y,1.769230769,40,52.07%,34,-34
13-02-2022,League,Wicklow,1058,0,12,12,Derry,1061,2,24,30,Y,2,40,66.31%,-53,53
13-02-2022,League,Sligo,835,2,14,20,Donegal,972,1,19,22,Y,1.1,40,51.50%,-23,23
13-02-2022,League,Tyrone,778,4,29,41,Warwickshire,674,0,7,7,Y,2,40,76.31%,19,-19
13-02-2022,League,Louth,425,0,14,14,Roscommon,763,2,21,27,Y,1.928571429,40,29.61%,-23,23
13-02-2022,League,Monaghan,476,0,13,13,Armagh,832,4,22,34,Y,2,40,27.92%,-22,22
13-02-2022,League,Cavan,115,0,12,12,Lancashire,358,0,23,23,Y,1.916666667,40,39.45%,-30,30
13-02-2022,League,Longford,482,0,11,11,Fermanagh,222,1,10,13,Y,1.181818182,40,86.85%,-41,41
26-02-2022,League,Tipperary,2133,0,21,21,Dublin,1776,2,16,22,Y,1.047619048,40,91.17%,-38,38
26-02-2022,League,Louth,402,0,7,7,Monaghan,454,2,8,14,Y,2,40,61.09%,-49,49
26-02-2022,League,Leitrim,295,1,13,16,Cavan,85,0,9,9,N,1.777777778,40,72.45%,20,-20
27-02-2022,League,Galway,2123,0,15,15,Wexford,1976,2,15,21,Y,1.4,40,79.70%,-45,45
27-02-2022,League,Offaly,1524,0,16,16,Clare,1935,4,20,32,Y,2,40,23.11%,-18,18
27-02-2022,League,Limerick,2286,1,13,16,Cork,2018,2,19,25,Y,1.5625,40,87.27%,-55,55
27-02-2022,League,Antrim,1502,2,22,28,Waterford,2017,3,21,30,Y,1.071428571,40,15.70%,-7,7
27-02-2022,League,Kilkenny,2039,2,28,34,Laois,1540,0,17,17,Y,2,40,95.21%,4,-4
27-02-2022,League,Carlow,1419,0,13,13,Kerry,1380,0,20,20,Y,1.538461538,40,70.48%,-43,43
27-02-2022,League,Down,1378,0,22,22,Kildare,1121,2,17,23,Y,1.045454545,40,86.70%,-36,36
27-02-2022,League,Meath,1213,1,15,18,Westmeath,1459,4,23,35,Y,1.944444444,40,39.12%,-30,30
27-02-2022,League,Sligo,812,1,24,27,London,915,1,15,18,Y,1.5,40,55.39%,27,-27
27-02-2022,League,Wicklow,1005,3,8,17,Donegal,995,2,16,22,Y,1.294117647,40,67.63%,-35,35
27-02-2022,League,Derry,1114,4,24,36,Mayo,979,1,13,16,Y,2,40,78.79%,17,-17
27-02-2022,League,Roscommon,786,4,20,32,Warwickshire,655,0,6,6,Y,2,40,78.48%,17,-17
27-02-2022,League,Tyrone,797,2,21,27,Armagh,854,1,14,17,Y,1.588235294,40,60.55%,25,-25
27-02-2022,League,Lancashire,388,1,26,29,Longford,441,3,11,20,N,1.45,40,43.93%,33,-33
05-03-2022,League,Wexford,2021,1,22,25,Offaly,1506,2,12,18,Y,1.388888889,40,95.53%,2,-2
05-03-2022,League,Cork,2073,1,26,29,Galway,2078,0,23,23,Y,1.260869565,40,66.10%,17,-17
05-03-2022,League,Dublin,1814,0,16,16,Kilkenny,2043,2,23,29,Y,1.8125,40,41.00%,-30,30
05-03-2022,League,Warwickshire,638,3,13,22,Louth,353,1,19,22,Y,1,40,88.11%,-15,15
06-03-2022,League,Clare,1953,0,18,18,Limerick,2231,0,18,18,Y,1,40,35.68%,6,-6
06-03-2022,League,Waterford,2024,1,18,21,Tipperary,2095,0,21,21,Y,1,40,59.00%,-4,4
06-03-2022,League,Laois,1536,1,20,23,Antrim,1495,1,19,22,Y,1.045454545,40,70.67%,12,-12
06-03-2022,League,Kerry,1423,2,31,37,Meath,1183,0,14,14,Y,2,40,85.77%,11,-11
06-03-2022,League,Kildare,1157,2,14,20,Carlow,1376,0,20,20,Y,1,40,42.12%,3,-3
06-03-2022,League,Westmeath,1489,1,16,19,Down,1342,1,18,21,Y,1.105263158,40,79.70%,-35,35
06-03-2022,League,London,888,3,16,25,Wicklow,970,1,9,12,Y,2,40,57.77%,34,-34
06-03-2022,League,Donegal,1030,0,15,15,Derry,1131,0,23,23,Y,1.533333333,40,55.62%,-34,34
06-03-2022,League,Mayo,962,0,19,19,Sligo,839,4,13,25,Y,1.315789474,40,77.85%,-41,41
06-03-2022,League,Armagh,829,1,19,22,Roscommon,803,2,17,23,Y,1.045454545,40,69.22%,-29,29
06-03-2022,League,Monaghan,503,1,11,14,Tyrone,822,3,14,23,Y,1.642857143,40,31.47%,-21,21
06-03-2022,League,Fermanagh,263,2,22,28,Lancashire,421,0,9,9,N,2,40,32.57%,54,-54
06-03-2022,League,Longford,408,1,15,18,Leitrim,315,1,14,17,Y,1.058823529,40,75.38%,10,-10
19-03-2022,League,Down,1377,1,19,22,Kerry,1434,0,20,20,Y,1.1,40,60.55%,17,-17
19-03-2022,League,Cavan,65,0,9,9,Longford,418,2,14,20,Y,2,40,28.19%,-23,23
20-03-2022,League,Galway,2061,0,25,25,Clare,1959,1,20,23,Y,1.086956522,40,76.14%,10,-10
20-03-2022,League,Limerick,2225,4,29,41,Offaly,1504,0,17,17,Y,2,40,98.22%,1,-1
20-03-2022,League,Wexford,2023,1,22,25,Cork,2090,1,17,20,Y,1.25,40,59.44%,20,-20
20-03-2022,League,Kilkenny,2073,2,21,27,Waterford,2020,0,21,21,Y,1.285714286,40,71.81%,14,-14
20-03-2022,League,Laois,1548,1,24,27,Dublin,1784,2,31,37,Y,1.37037037,40,40.23%,-22,22
20-03-2022,League,Tipperary,2099,7,28,49,Antrim,1483,1,17,20,Y,2,40,97.15%,2,-2
20-03-2022,League,Westmeath,1454,1,21,24,Kerry,1417,0,14,14,N,1.714285714,40,54.25%,31,-31
20-03-2022,League,Meath,1172,1,21,24,Carlow,1373,2,21,27,Y,1.125,40,44.16%,-20,20
20-03-2022,League,Derry,1165,0,25,25,London,922,2,9,15,Y,1.666666667,40,85.93%,9,-9
20-03-2022,League,Mayo,921,1,13,16,Donegal,996,2,17,23,Y,1.4375,40,58.55%,-34,34
20-03-2022,League,Wicklow,936,3,17,26,Sligo,880,3,17,26,Y,1,40,72.08%,-9,9
20-03-2022,League,Roscommon,832,3,24,33,Monaghan,482,1,15,18,Y,1.833333333,40,90.91%,7,-7
20-03-2022,League,Tyrone,843,3,16,25,Louth,368,2,13,19,Y,1.315789474,40,94.68%,3,-3
20-03-2022,League,Warwickshire,623,0,18,18,Armagh,800,5,18,33,Y,1.833333333,40,46.90%,-34,34
20-03-2022,League,Leitrim,305,1,16,19,Fermanagh,317,2,15,21,Y,1.105263158,40,65.37%,-29,29
26-03-2022,League,Cork,2070,1,27,30,Kilkenny,2087,2,20,26,N,1.153846154,40,48.04%,24,-24
26-03-2022,League,Antrim,1481,3,24,33,Offaly,1503,2,17,23,Y,1.434782609,40,64.32%,20,-20
26-03-2022,League,Westmeath,1485,2,18,24,Kerry,1386,0,21,21,N,1.142857143,40,61.20%,18,-18
26-03-2022,League,Donegal,1030,1,19,22,Sligo,889,1,20,23,Y,1.045454545,40,79.25%,-33,33
26-03-2022,League,Mayo,887,0,15,15,Wicklow,927,0,19,19,Y,1.266666667,40,62.40%,-32,32
26-03-2022,League,Roscommon,839,0,20,20,Armagh,834,1,22,25,N,1.25,40,50.58%,-25,25
26-03-2022,League,Longford,441,1,26,29,Leitrim,276,2,13,19,N,1.526315789,40,68.13%,19,-19
27-03-2022,League,Wexford,2043,0,16,16,Waterford,2006,5,20,35,N,2,40,54.25%,-43,43
02-04-2022,League,Down,1394,1,17,20,Westmeath,1503,5,19,34,N,1.7,40,37.71%,-26,26
